#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
44200212,强化合成・物理,,,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44200212,
44200213,强化合成・魔法,,,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44200213,
44200214,强化合成・防御,,,,,,,,DEFENSE,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44200214,
44200215,强化合成・防御,,,,,,,,DEFENSE,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44200215,
44200216,手臂拳,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44200216,
44200217,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44200217,
44200218,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44200218,
44200219,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44200219,
#▼第36弾UDエネミー【エヴァコラボ】,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#異界型 第4使徒×異界の女王,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44201001,,,,,,,,,DEFENSE,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44201001,
44201002,……,,,,,,,,SPECIAL,FIRE,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44201002,
44201003,天使之光,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44201003,
44201004,呼唤死亡之光,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44201004,
44201005,呼唤死亡之炎,,,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44201005,
44201006,光之枪,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201006,
44201007,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201007,
44201008,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201008,
44201009,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201009,
44201010,守护天使之镰,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201010,
44201011,守护天使之镰・破,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201011,
44201012,守护天使之镰・灭,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201012,
44201013,守护天使之镰,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201013,
44201014,守护天使之镰・破,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201014,
44201015,守护天使之镰・灭,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201015,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44201101,,,,,,,,,DEFENSE,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44201101,
44201102,……,,,,,,,,SPECIAL,FIRE,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44201102,
44201103,天使之光,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44201103,
44201104,呼唤死亡之光,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44201104,
44201105,呼唤死亡之炎,,,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44201105,
44201106,光之枪,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201106,
44201107,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201107,
44201108,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201108,
44201109,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201109,
44201110,守护天使之镰,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201110,
44201111,守护天使之镰・破,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201111,
44201112,守护天使之镰・灭,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201112,
44201113,守护天使之镰,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201113,
44201114,守护天使之镰・破,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201114,
44201115,守护天使之镰・灭,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201115,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44201201,,,,,,,,,DEFENSE,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44201201,
44201202,……,,,,,,,,SPECIAL,FIRE,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44201202,
44201203,天使之光,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44201203,
44201204,呼唤死亡之光,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44201204,
44201205,呼唤死亡之炎,,,,,,,,SUPPORT,FIRE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44201205,
44201206,光之枪,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201206,
44201207,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201207,
44201208,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201208,
44201209,,,,,,,,,SORCERY,FIRE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201209,
44201210,守护天使之镰,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201210,
44201211,守护天使之镰・破,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201211,
44201212,守护天使之镰・灭,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201212,
44201213,守护天使之镰,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201213,
44201214,守护天使之镰・破,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201214,
44201215,守护天使之镰・灭,,,,,,,,SPECIAL,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44201215,
#異界型 第5使徒×ﾊﾞｰｹﾞｽﾄ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44202001,,,,,,,,,DEFENSE,ICE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44202001,
44202002,形象崩坏,,,,,,,,JAMMING,ICE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202002,
44202003,崩坏的代价,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202003,
44202004,拘束的触手,,,,,,,,JAMMING,ICE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202004,
44202005,众天使袭来,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202005,
44202006,陷阱吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202006,
44202007,天使吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202007,
44202008,亚瑟吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202008,
44202009,缠上来的触手,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202009,
44202010,横扫千军,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202010,
44202011,缠上来的触手,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202011,
44202012,重击,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202012,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44202101,,,,,,,,,DEFENSE,ICE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44202101,
44202102,形象崩坏,,,,,,,,JAMMING,ICE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202102,
44202103,崩坏的代价,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202103,
44202104,拘束的触手,,,,,,,,JAMMING,ICE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202104,
44202105,众天使袭来,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202105,
44202106,陷阱吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202106,
44202107,天使吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202107,
44202108,亚瑟吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202108,
44202109,缠上来的触手,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202109,
44202110,横扫千军,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202110,
44202111,缠上来的触手,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202111,
44202112,重击,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202112,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44202201,,,,,,,,,DEFENSE,ICE,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44202201,
44202202,形象崩坏,,,,,,,,JAMMING,ICE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202202,
44202203,崩坏的代价,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202203,
44202204,拘束的触手,,,,,,,,JAMMING,ICE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202204,
44202205,众天使袭来,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202205,
44202206,陷阱吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202206,
44202207,天使吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202207,
44202208,亚瑟吞噬者,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44202208,
44202209,缠上来的触手,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202209,
44202210,横扫千军,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202210,
44202211,缠上来的触手,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202211,
44202212,重击,,,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44202212,
#異界型 第10使徒×ﾄﾞﾓｳﾞｫｰｲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44203001,,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203001,
44203002,来自那人的传言！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203002,
44203003,拒绝之力,,,,,,,,SUPPORT,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203003,
44203004,拒绝之守护,,,,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203004,
44203005,破坏光线,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203005,
44203006,切碎的触手,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203006,
44203007,,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203007,
44203008,守护好吾！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203008,
44203009,切开的触手,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203009,
44203010,无文本,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203010,
44203011,来守护好吾！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203011,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44203101,,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203101,
44203102,来自那人的传言！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203102,
44203103,拒绝之力,,,,,,,,SUPPORT,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203103,
44203104,拒绝之守护,,,,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203104,
44203105,破坏光线,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203105,
44203106,切碎的触手,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203106,
44203107,,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203107,
44203108,守护好吾！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203108,
44203109,切开的触手,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203109,
44203110,,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203110,
44203111,来守护好吾！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203111,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44203201,,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203201,
44203202,来自那人的传言！,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203202,
44203203,拒绝之力,,,,,,,,SUPPORT,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203203,
44203204,拒绝之守护,,,,,,,,JAMMING,WIND,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203204,
44203205,破坏光线,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44203205,
44203206,切碎的触手,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203206,
44203207,,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203207,
44203208,守护好吾！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203208,
44203209,切开的触手,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203209,
44203210,,,,,,,,,ATTACK,WIND,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44203210,
44203211,来守护好吾！,,,,,,,,DEFENSE,WIND,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44203211,
#異界型 第6使徒×ﾋﾟｸｼｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44204001,,,,,,,,,DEFENSE,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44204001,
44204002,我也能做到,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204002,
44204003,加速粒子炮，发射！,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204003,
44204004,棱镜之光,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204004,
44204005,无文本,,,,,,,,ATTACK,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204005,
44204006,棱镜充能,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204006,
44204007,棱镜充能,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204007,
44204008,变更为战斗形态,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204008,
44204009,加速粒子炮,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204009,
44204010,……,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44204010,
44204011,上吧！,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204011,
44204012,棱镜火花,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204012,
44204013,……,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44204013,
44204014,,,,1,0,NULL,,,NULL,NULL,NULL,ALL,0,99,99,RANK1,0,SELF,,,,,,,,,,,,,,,,,44204014,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44204101,,,,,,,,,DEFENSE,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44204101,
44204102,我也能做到,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204102,
44204103,加速粒子炮，发射！,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204103,
44204104,棱镜之光,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204104,
44204105,无文本,,,,,,,,ATTACK,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204105,
44204106,棱镜充能,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204106,
44204107,棱镜充能,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204107,
44204108,变更为战斗形态,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204108,
44204109,加速粒子炮,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204109,
44204110,……,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44204110,
44204111,上吧！,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204111,
44204112,棱镜火花,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204112,
44204113,……,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44204113,
44204114,,,,1,0,NULL,,,NULL,NULL,NULL,ALL,0,99,99,RANK1,0,SELF,,,,,,,,,,,,,,,,,44204114,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44204201,,,,,,,,,DEFENSE,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44204201,
44204202,我也能做到,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204202,
44204203,加速粒子炮，发射！,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204203,
44204204,棱镜之光,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204204,
44204205,,,,,,,,,ATTACK,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204205,
44204206,棱镜充能,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204206,
44204207,棱镜充能,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44204207,
44204208,变更为战斗形态,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204208,
44204209,加速粒子炮,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204209,
44204210,……,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44204210,
44204211,上吧！,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44204211,
44204212,棱镜火花,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44204212,
44204213,……,,,,,,,,NULL,LIGHT,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44204213,
44204214,,,,1,0,NULL,,,NULL,NULL,NULL,ALL,0,99,99,RANK1,0,SELF,,,,,,,,,,,,,,,,,44204214,
#異界型 第9使徒×ﾊﾞｰﾊﾞﾝｼｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44205001,,,,,,,,,DEFENSE,DARK,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44205001,
44205002,核心不会给你！,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44205002,
44205003,加油啊！,,,,,,,,RECOVERY,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,44205003,
44205004,格斗,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44205004,
44205005,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44205005,
44205006,失控,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44205006,
